"order_id","customer_id","restaurant_id","order_time","delivery_time","status","cuisine","city","rating","signup_date","item_id","quantity","price","line_revenue"
O01920,C0191,R010,2024-04-03 00:00:00.000,2024-04-03 00:43:00.000,Cancelled,Mexican,London,4.7,2022-12-24,M0035,1,9.13,9.13
O01921,C0426,R051,2024-03-08 00:00:00.000,2024-03-08 01:06:00.000,Delivered,American,Manchester,4.7,2022-01-11,M0376,2,30.09,60.18
O01921,C0426,R051,2024-03-08 00:00:00.000,2024-03-08 01:06:00.000,Delivered,American,Manchester,4.7,2022-01-11,M0269,3,19.69,59.07
O01921,C0426,R051,2024-03-08 00:00:00.000,2024-03-08 01:06:00.000,Delivered,American,Manchester,4.7,2022-01-11,M0156,2,10.74,21.48
O01922,C0848,R010,2023-09-09 00:00:00.000,2023-09-09 00:22:00.000,Cancelled,Mexican,London,4.7,2022-05-13,M0321,1,34.03,34.03
O01922,C0848,R010,2023-09-09 00:00:00.000,2023-09-09 00:22:00.000,Cancelled,Mexican,London,4.7,2022-05-13,M0257,1,32.16,32.16
O01922,C0848,R010,2023-09-09 00:00:00.000,2023-09-09 00:22:00.000,Cancelled,Mexican,London,4.7,2022-05-13,M0373,3,21.73,65.19
O01922,C0848,R010,2023-09-09 00:00:00.000,2023-09-09 00:22:00.000,Cancelled,Mexican,London,4.7,2022-05-13,M0326,3,6.03,18.09
O01923,C0431,R088,2024-05-06 00:00:00.000,2024-05-06 00:29:00.000,Cancelled,American,Liverpool,4.6,2023-05-03,M0381,3,8.88,26.64
O01924,C1298,R117,2023-07-12 00:00:00.000,2023-07-12 01:00:00.000,Cancelled,Italian,London,4.7,2022-04-22,M0131,2,14.59,29.18
O01924,C1298,R117,2023-07-12 00:00:00.000,2023-07-12 01:00:00.000,Cancelled,Italian,London,4.7,2022-04-22,M0371,2,6.97,13.94
O01924,C1298,R117,2023-07-12 00:00:00.000,2023-07-12 01:00:00.000,Cancelled,Italian,London,4.7,2022-04-22,M0284,1,34.12,34.12
O01924,C1298,R117,2023-07-12 00:00:00.000,2023-07-12 01:00:00.000,Cancelled,Italian,London,4.7,2022-04-22,M0246,2,33.15,66.30
O01925,C0369,R039,2024-02-18 00:00:00.000,2024-02-18 00:40:00.000,Delivered,Italian,London,4.4,2023-04-27,M0001,3,20.34,61.02
O01925,C0369,R039,2024-02-18 00:00:00.000,2024-02-18 00:40:00.000,Delivered,Italian,London,4.4,2023-04-27,M0088,2,23.00,46.00
O01925,C0369,R039,2024-02-18 00:00:00.000,2024-02-18 00:40:00.000,Delivered,Italian,London,4.4,2023-04-27,M0343,1,21.96,21.96
O01926,C1351,R073,2024-04-07 00:00:00.000,2024-04-07 00:42:00.000,Late,Thai,Leeds,3.3,2023-08-10,M0023,3,16.41,49.23
O01926,C1351,R073,2024-04-07 00:00:00.000,2024-04-07 00:42:00.000,Late,Thai,Leeds,3.3,2023-08-10,M0197,3,7.93,23.79
O01926,C1351,R073,2024-04-07 00:00:00.000,2024-04-07 00:42:00.000,Late,Thai,Leeds,3.3,2023-08-10,M0287,2,9.76,19.52
O01927,C0241,R044,2023-11-07 00:00:00.000,2023-11-07 00:24:00.000,Cancelled,Thai,Leeds,4.9,2022-08-16,M0161,3,8.03,24.09
O01928,C0011,R021,2023-09-05 00:00:00.000,2023-09-05 01:29:00.000,Late,Italian,Liverpool,4.6,2023-07-29,M0206,2,7.03,14.06
O01929,C0250,R025,2024-01-15 00:00:00.000,2024-01-15 00:52:00.000,Late,Mexican,Liverpool,3.5,2023-02-14,M0343,3,21.96,65.88
O01929,C0250,R025,2024-01-15 00:00:00.000,2024-01-15 00:52:00.000,Late,Mexican,Liverpool,3.5,2023-02-14,M0345,3,18.59,55.77
O01929,C0250,R025,2024-01-15 00:00:00.000,2024-01-15 00:52:00.000,Late,Mexican,Liverpool,3.5,2023-02-14,M0321,1,34.03,34.03
O01929,C0250,R025,2024-01-15 00:00:00.000,2024-01-15 00:52:00.000,Late,Mexican,Liverpool,3.5,2023-02-14,M0003,1,15.51,15.51
O01930,C0048,R067,2023-01-16 00:00:00.000,2023-01-16 01:28:00.000,Late,Italian,London,3.7,2023-07-25,M0201,2,25.53,51.06
O01931,C0443,R111,2024-01-25 00:00:00.000,2024-01-25 00:39:00.000,Cancelled,Thai,Liverpool,4.1,2023-04-10,M0312,3,9.58,28.74
O01931,C0443,R111,2024-01-25 00:00:00.000,2024-01-25 00:39:00.000,Cancelled,Thai,Liverpool,4.1,2023-04-10,M0036,1,9.09,9.09
O01931,C0443,R111,2024-01-25 00:00:00.000,2024-01-25 00:39:00.000,Cancelled,Thai,Liverpool,4.1,2023-04-10,M0400,1,38.78,38.78
O01932,C0061,R042,2023-02-28 00:00:00.000,2023-02-28 00:47:00.000,Delivered,Indian,London,4.9,2022-09-27,M0213,1,5.40,5.40
O01932,C0061,R042,2023-02-28 00:00:00.000,2023-02-28 00:47:00.000,Delivered,Indian,London,4.9,2022-09-27,M0044,2,10.84,21.68
O01933,C1491,R089,2023-04-23 00:00:00.000,2023-04-23 00:30:00.000,Delivered,Indian,Leeds,3.6,2023-04-23,M0052,2,19.32,38.64
O01933,C1491,R089,2023-04-23 00:00:00.000,2023-04-23 00:30:00.000,Delivered,Indian,Leeds,3.6,2023-04-23,M0384,2,18.85,37.70
O01933,C1491,R089,2023-04-23 00:00:00.000,2023-04-23 00:30:00.000,Delivered,Indian,Leeds,3.6,2023-04-23,M0087,3,14.36,43.08
O01933,C1491,R089,2023-04-23 00:00:00.000,2023-04-23 00:30:00.000,Delivered,Indian,Leeds,3.6,2023-04-23,M0288,3,25.46,76.38
O01934,C0987,R026,2023-05-18 00:00:00.000,2023-05-18 00:55:00.000,Delivered,Indian,Birmingham,4.6,2022-02-24,M0235,3,18.40,55.20
O01935,C1336,R038,2023-06-28 00:00:00.000,2023-06-28 01:30:00.000,Cancelled,Thai,Liverpool,4.0,2022-12-12,M0139,2,5.04,10.08
O01935,C1336,R038,2023-06-28 00:00:00.000,2023-06-28 01:30:00.000,Cancelled,Thai,Liverpool,4.0,2022-12-12,M0394,2,33.51,67.02
O01935,C1336,R038,2023-06-28 00:00:00.000,2023-06-28 01:30:00.000,Cancelled,Thai,Liverpool,4.0,2022-12-12,M0240,2,16.26,32.52
O01935,C1336,R038,2023-06-28 00:00:00.000,2023-06-28 01:30:00.000,Cancelled,Thai,Liverpool,4.0,2022-12-12,M0320,3,8.22,24.66
O01936,C0894,R066,2024-01-17 00:00:00.000,2024-01-17 01:23:00.000,Cancelled,Mexican,Liverpool,3.8,2022-10-09,M0127,2,12.08,24.16
O01936,C0894,R066,2024-01-17 00:00:00.000,2024-01-17 01:23:00.000,Cancelled,Mexican,Liverpool,3.8,2022-10-09,M0283,1,33.03,33.03
O01936,C0894,R066,2024-01-17 00:00:00.000,2024-01-17 01:23:00.000,Cancelled,Mexican,Liverpool,3.8,2022-10-09,M0222,1,14.52,14.52
O01936,C0894,R066,2024-01-17 00:00:00.000,2024-01-17 01:23:00.000,Cancelled,Mexican,Liverpool,3.8,2022-10-09,M0335,1,8.07,8.07
O01937,C0513,R023,2024-04-17 00:00:00.000,2024-04-17 00:44:00.000,Delivered,Chinese,London,4.8,2023-02-17,M0301,1,38.89,38.89
O01937,C0513,R023,2024-04-17 00:00:00.000,2024-04-17 00:44:00.000,Delivered,Chinese,London,4.8,2023-02-17,M0084,3,25.89,77.67
O01937,C0513,R023,2024-04-17 00:00:00.000,2024-04-17 00:44:00.000,Delivered,Chinese,London,4.8,2023-02-17,M0149,1,15.97,15.97
O01937,C0513,R023,2024-04-17 00:00:00.000,2024-04-17 00:44:00.000,Delivered,Chinese,London,4.8,2023-02-17,M0266,1,34.72,34.72
O01938,C0805,R014,2023-12-18 00:00:00.000,2023-12-18 00:55:00.000,Late,Chinese,London,3.4,2022-01-27,M0002,3,20.84,62.52
O01938,C0805,R014,2023-12-18 00:00:00.000,2023-12-18 00:55:00.000,Late,Chinese,London,3.4,2022-01-27,M0218,3,32.34,97.02
O01938,C0805,R014,2023-12-18 00:00:00.000,2023-12-18 00:55:00.000,Late,Chinese,London,3.4,2022-01-27,M0228,2,10.51,21.02
O01939,C0340,R102,2024-02-11 00:00:00.000,2024-02-11 00:59:00.000,Delivered,Thai,Leeds,4.1,2023-03-07,M0302,3,22.97,68.91
O01940,C0888,R114,2024-05-03 00:00:00.000,2024-05-03 01:22:00.000,Cancelled,Thai,Liverpool,4.4,2023-10-13,M0154,2,7.39,14.78
O01940,C0888,R114,2024-05-03 00:00:00.000,2024-05-03 01:22:00.000,Cancelled,Thai,Liverpool,4.4,2023-10-13,M0056,1,32.86,32.86
O01940,C0888,R114,2024-05-03 00:00:00.000,2024-05-03 01:22:00.000,Cancelled,Thai,Liverpool,4.4,2023-10-13,M0049,2,9.78,19.56
O01941,C0653,R080,2023-08-05 00:00:00.000,2023-08-05 00:54:00.000,Delivered,Italian,Manchester,3.6,2023-05-24,M0006,1,8.83,8.83
O01942,C0880,R026,2023-11-07 00:00:00.000,2023-11-07 01:09:00.000,Late,Indian,Birmingham,4.6,2022-07-22,M0310,1,5.42,5.42
O01942,C0880,R026,2023-11-07 00:00:00.000,2023-11-07 01:09:00.000,Late,Indian,Birmingham,4.6,2022-07-22,M0145,2,19.78,39.56
O01943,C1296,R105,2023-06-30 00:00:00.000,2023-06-30 01:07:00.000,Delivered,Italian,London,4.5,2022-10-05,M0375,3,33.23,99.69
O01943,C1296,R105,2023-06-30 00:00:00.000,2023-06-30 01:07:00.000,Delivered,Italian,London,4.5,2022-10-05,M0217,3,18.02,54.06
O01943,C1296,R105,2023-06-30 00:00:00.000,2023-06-30 01:07:00.000,Delivered,Italian,London,4.5,2022-10-05,M0365,1,38.16,38.16
O01943,C1296,R105,2023-06-30 00:00:00.000,2023-06-30 01:07:00.000,Delivered,Italian,London,4.5,2022-10-05,M0014,1,18.85,18.85
O01944,C0070,R066,2023-08-19 00:00:00.000,2023-08-19 00:41:00.000,Cancelled,Mexican,Liverpool,3.8,2023-03-09,M0203,3,27.51,82.53
O01944,C0070,R066,2023-08-19 00:00:00.000,2023-08-19 00:41:00.000,Cancelled,Mexican,Liverpool,3.8,2023-03-09,M0207,2,37.36,74.72
O01944,C0070,R066,2023-08-19 00:00:00.000,2023-08-19 00:41:00.000,Cancelled,Mexican,Liverpool,3.8,2023-03-09,M0345,3,18.59,55.77
O01944,C0070,R066,2023-08-19 00:00:00.000,2023-08-19 00:41:00.000,Cancelled,Mexican,Liverpool,3.8,2023-03-09,M0334,3,24.27,72.81
O01945,C0602,R078,2023-10-28 00:00:00.000,2023-10-28 01:12:00.000,Late,Chinese,Bristol,4.3,2023-10-01,M0088,2,23.00,46.00
O01946,C0722,R051,2024-05-01 00:00:00.000,2024-05-01 01:27:00.000,Delivered,American,Manchester,4.7,2022-08-06,M0245,2,6.84,13.68
O01946,C0722,R051,2024-05-01 00:00:00.000,2024-05-01 01:27:00.000,Delivered,American,Manchester,4.7,2022-08-06,M0110,3,39.03,117.09
O01947,C0661,R055,2023-02-28 00:00:00.000,2023-02-28 00:43:00.000,Delivered,American,Leeds,3.5,2022-04-10,M0294,1,14.28,14.28
O01948,C0149,R028,2023-07-03 00:00:00.000,2023-07-03 00:51:00.000,Late,American,Liverpool,3.5,2023-02-21,M0120,1,36.30,36.30
O01948,C0149,R028,2023-07-03 00:00:00.000,2023-07-03 00:51:00.000,Late,American,Liverpool,3.5,2023-02-21,M0012,3,27.04,81.12
O01949,C0298,R100,2023-07-10 00:00:00.000,2023-07-10 01:07:00.000,Cancelled,Mexican,Leeds,4.2,2022-01-26,M0009,3,24.32,72.96
O01949,C0298,R100,2023-07-10 00:00:00.000,2023-07-10 01:07:00.000,Cancelled,Mexican,Leeds,4.2,2022-01-26,M0373,2,21.73,43.46
O01949,C0298,R100,2023-07-10 00:00:00.000,2023-07-10 01:07:00.000,Cancelled,Mexican,Leeds,4.2,2022-01-26,M0199,1,39.10,39.10
O01949,C0298,R100,2023-07-10 00:00:00.000,2023-07-10 01:07:00.000,Cancelled,Mexican,Leeds,4.2,2022-01-26,M0380,1,37.10,37.10
O01950,C0653,R089,2023-03-04 00:00:00.000,2023-03-04 00:21:00.000,Delivered,Indian,Leeds,3.6,2023-05-24,M0126,1,39.71,39.71
O01950,C0653,R089,2023-03-04 00:00:00.000,2023-03-04 00:21:00.000,Delivered,Indian,Leeds,3.6,2023-05-24,M0212,3,29.78,89.34
O01951,C0438,R060,2024-01-03 00:00:00.000,2024-01-03 01:02:00.000,Late,Indian,Manchester,3.8,2023-01-13,M0103,1,8.26,8.26
O01951,C0438,R060,2024-01-03 00:00:00.000,2024-01-03 01:02:00.000,Late,Indian,Manchester,3.8,2023-01-13,M0392,2,26.48,52.96
O01952,C0477,R072,2024-02-12 00:00:00.000,2024-02-12 01:01:00.000,Delivered,Chinese,Liverpool,4.0,2023-07-26,M0062,1,22.88,22.88
O01952,C0477,R072,2024-02-12 00:00:00.000,2024-02-12 01:01:00.000,Delivered,Chinese,Liverpool,4.0,2023-07-26,M0132,1,17.62,17.62
O01952,C0477,R072,2024-02-12 00:00:00.000,2024-02-12 01:01:00.000,Delivered,Chinese,Liverpool,4.0,2023-07-26,M0291,3,9.23,27.69
O01952,C0477,R072,2024-02-12 00:00:00.000,2024-02-12 01:01:00.000,Delivered,Chinese,Liverpool,4.0,2023-07-26,M0224,3,26.96,80.88
O01953,C1233,R028,2023-07-17 00:00:00.000,2023-07-17 00:56:00.000,Late,American,Liverpool,3.5,2023-02-07,M0282,1,34.78,34.78
O01953,C1233,R028,2023-07-17 00:00:00.000,2023-07-17 00:56:00.000,Late,American,Liverpool,3.5,2023-02-07,M0126,2,39.71,79.42
O01953,C1233,R028,2023-07-17 00:00:00.000,2023-07-17 00:56:00.000,Late,American,Liverpool,3.5,2023-02-07,M0156,3,10.74,32.22
O01954,C1149,R036,2023-04-22 00:00:00.000,2023-04-22 00:33:00.000,Late,Mexican,London,4.8,2023-07-01,M0172,3,35.65,106.95
O01954,C1149,R036,2023-04-22 00:00:00.000,2023-04-22 00:33:00.000,Late,Mexican,London,4.8,2023-07-01,M0386,1,9.78,9.78
O01955,C1176,R115,2023-11-08 00:00:00.000,2023-11-08 00:29:00.000,Late,Chinese,Birmingham,5.0,2022-11-23,M0344,3,24.80,74.40
O01955,C1176,R115,2023-11-08 00:00:00.000,2023-11-08 00:29:00.000,Late,Chinese,Birmingham,5.0,2022-11-23,M0026,1,38.81,38.81
O01955,C1176,R115,2023-11-08 00:00:00.000,2023-11-08 00:29:00.000,Late,Chinese,Birmingham,5.0,2022-11-23,M0340,1,32.82,32.82
O01956,C0651,R105,2023-08-04 00:00:00.000,2023-08-04 01:15:00.000,Cancelled,Italian,London,4.5,2023-08-03,M0127,1,12.08,12.08
O01956,C0651,R105,2023-08-04 00:00:00.000,2023-08-04 01:15:00.000,Cancelled,Italian,London,4.5,2023-08-03,M0029,2,17.18,34.36
O01957,C0102,R103,2023-04-12 00:00:00.000,2023-04-12 00:45:00.000,Cancelled,Indian,Bristol,4.8,2023-06-25,M0166,1,13.67,13.67
O01957,C0102,R103,2023-04-12 00:00:00.000,2023-04-12 00:45:00.000,Cancelled,Indian,Bristol,4.8,2023-06-25,M0076,1,12.35,12.35
O01957,C0102,R103,2023-04-12 00:00:00.000,2023-04-12 00:45:00.000,Cancelled,Indian,Bristol,4.8,2023-06-25,M0378,1,16.33,16.33
O01957,C0102,R103,2023-04-12 00:00:00.000,2023-04-12 00:45:00.000,Cancelled,Indian,Bristol,4.8,2023-06-25,M0114,3,38.88,116.64
O01958,C0563,R054,2023-09-13 00:00:00.000,2023-09-13 00:25:00.000,Delivered,Indian,London,4.3,2022-10-26,M0122,3,26.92,80.76
O01958,C0563,R054,2023-09-13 00:00:00.000,2023-09-13 00:25:00.000,Delivered,Indian,London,4.3,2022-10-26,M0067,3,20.45,61.35
O01958,C0563,R054,2023-09-13 00:00:00.000,2023-09-13 00:25:00.000,Delivered,Indian,London,4.3,2022-10-26,M0187,1,7.55,7.55
O01959,C0351,R077,2023-03-05 00:00:00.000,2023-03-05 01:17:00.000,Cancelled,Italian,Birmingham,3.5,2022-01-30,M0004,2,29.88,59.76
O01960,C0485,R074,2023-10-30 00:00:00.000,2023-10-30 01:09:00.000,Delivered,Indian,Birmingham,3.5,2022-03-03,M0062,1,22.88,22.88
O01960,C0485,R074,2023-10-30 00:00:00.000,2023-10-30 01:09:00.000,Delivered,Indian,Birmingham,3.5,2022-03-03,M0261,3,5.84,17.52
O01961,C1319,R101,2023-05-26 00:00:00.000,2023-05-26 00:22:00.000,Late,Mexican,Liverpool,4.8,2023-03-04,M0385,2,16.78,33.56
O01961,C1319,R101,2023-05-26 00:00:00.000,2023-05-26 00:22:00.000,Late,Mexican,Liverpool,4.8,2023-03-04,M0204,1,29.45,29.45
O01962,C0583,R017,2023-01-03 00:00:00.000,2023-01-03 01:19:00.000,Cancelled,American,Bristol,4.0,2022-07-13,M0065,1,23.97,23.97
O01962,C0583,R017,2023-01-03 00:00:00.000,2023-01-03 01:19:00.000,Cancelled,American,Bristol,4.0,2022-07-13,M0045,3,9.91,29.73
O01963,C1081,R006,2023-01-19 00:00:00.000,2023-01-19 01:28:00.000,Cancelled,American,Leeds,3.3,2022-02-01,M0036,3,9.09,27.27
O01963,C1081,R006,2023-01-19 00:00:00.000,2023-01-19 01:28:00.000,Cancelled,American,Leeds,3.3,2022-02-01,M0026,2,38.81,77.62
O01963,C1081,R006,2023-01-19 00:00:00.000,2023-01-19 01:28:00.000,Cancelled,American,Leeds,3.3,2022-02-01,M0187,1,7.55,7.55
O01963,C1081,R006,2023-01-19 00:00:00.000,2023-01-19 01:28:00.000,Cancelled,American,Leeds,3.3,2022-02-01,M0224,3,26.96,80.88
O01964,C0143,R061,2023-11-27 00:00:00.000,2023-11-27 00:22:00.000,Delivered,Thai,Manchester,4.5,2022-09-13,M0337,1,27.49,27.49
O01964,C0143,R061,2023-11-27 00:00:00.000,2023-11-27 00:22:00.000,Delivered,Thai,Manchester,4.5,2022-09-13,M0059,1,10.89,10.89
O01964,C0143,R061,2023-11-27 00:00:00.000,2023-11-27 00:22:00.000,Delivered,Thai,Manchester,4.5,2022-09-13,M0084,3,25.89,77.67
O01964,C0143,R061,2023-11-27 00:00:00.000,2023-11-27 00:22:00.000,Delivered,Thai,Manchester,4.5,2022-09-13,M0226,3,6.94,20.82
O01965,C1482,R039,2024-02-29 00:00:00.000,2024-02-29 01:13:00.000,Cancelled,Italian,London,4.4,2023-09-11,M0057,1,15.22,15.22
O01965,C1482,R039,2024-02-29 00:00:00.000,2024-02-29 01:13:00.000,Cancelled,Italian,London,4.4,2023-09-11,M0227,1,24.84,24.84
O01966,C0820,R011,2023-06-12 00:00:00.000,2023-06-12 01:04:00.000,Late,Italian,Bristol,3.1,2022-06-11,M0381,2,8.88,17.76
O01967,C1012,R079,2024-02-01 00:00:00.000,2024-02-01 01:00:00.000,Delivered,Mexican,Liverpool,3.4,2023-07-03,M0131,1,14.59,14.59
O01967,C1012,R079,2024-02-01 00:00:00.000,2024-02-01 01:00:00.000,Delivered,Mexican,Liverpool,3.4,2023-07-03,M0372,1,12.66,12.66
O01968,C1427,R059,2023-07-21 00:00:00.000,2023-07-21 00:58:00.000,Cancelled,Chinese,Bristol,3.1,2023-09-01,M0380,2,37.10,74.20
O01968,C1427,R059,2023-07-21 00:00:00.000,2023-07-21 00:58:00.000,Cancelled,Chinese,Bristol,3.1,2023-09-01,M0200,2,23.77,47.54
O01969,C0766,R080,2024-03-10 00:00:00.000,2024-03-10 00:35:00.000,Delivered,Italian,Manchester,3.6,2022-10-29,M0279,1,25.72,25.72
O01969,C0766,R080,2024-03-10 00:00:00.000,2024-03-10 00:35:00.000,Delivered,Italian,Manchester,3.6,2022-10-29,M0359,1,34.37,34.37
O01969,C0766,R080,2024-03-10 00:00:00.000,2024-03-10 00:35:00.000,Delivered,Italian,Manchester,3.6,2022-10-29,M0098,1,18.74,18.74
O01969,C0766,R080,2024-03-10 00:00:00.000,2024-03-10 00:35:00.000,Delivered,Italian,Manchester,3.6,2022-10-29,M0374,3,37.13,111.39
O01970,C0098,R106,2023-01-15 00:00:00.000,2023-01-15 00:48:00.000,Delivered,Thai,Bristol,3.7,2023-06-30,M0088,2,23.00,46.00
O01970,C0098,R106,2023-01-15 00:00:00.000,2023-01-15 00:48:00.000,Delivered,Thai,Bristol,3.7,2023-06-30,M0040,1,19.81,19.81
O01970,C0098,R106,2023-01-15 00:00:00.000,2023-01-15 00:48:00.000,Delivered,Thai,Bristol,3.7,2023-06-30,M0136,2,30.41,60.82
O01970,C0098,R106,2023-01-15 00:00:00.000,2023-01-15 00:48:00.000,Delivered,Thai,Bristol,3.7,2023-06-30,M0328,1,12.52,12.52
O01971,C0662,R111,2023-03-13 00:00:00.000,2023-03-13 00:33:00.000,Late,Thai,Liverpool,4.1,2023-10-24,M0291,1,9.23,9.23
O01971,C0662,R111,2023-03-13 00:00:00.000,2023-03-13 00:33:00.000,Late,Thai,Liverpool,4.1,2023-10-24,M0100,3,26.97,80.91
O01971,C0662,R111,2023-03-13 00:00:00.000,2023-03-13 00:33:00.000,Late,Thai,Liverpool,4.1,2023-10-24,M0303,2,15.46,30.92
O01972,C0464,R022,2024-01-06 00:00:00.000,2024-01-06 01:15:00.000,Delivered,Thai,Leeds,4.6,2022-01-13,M0049,2,9.78,19.56
O01973,C1101,R001,2023-04-08 00:00:00.000,2023-04-08 01:07:00.000,Late,Indian,Manchester,3.4,2022-09-26,M0200,2,23.77,47.54
O01973,C1101,R001,2023-04-08 00:00:00.000,2023-04-08 01:07:00.000,Late,Indian,Manchester,3.4,2022-09-26,M0233,2,35.20,70.40
O01974,C0532,R114,2024-03-20 00:00:00.000,2024-03-20 00:26:00.000,Delivered,Thai,Liverpool,4.4,2023-02-23,M0265,2,31.56,63.12
O01974,C0532,R114,2024-03-20 00:00:00.000,2024-03-20 00:26:00.000,Delivered,Thai,Liverpool,4.4,2023-02-23,M0073,3,35.18,105.54
O01974,C0532,R114,2024-03-20 00:00:00.000,2024-03-20 00:26:00.000,Delivered,Thai,Liverpool,4.4,2023-02-23,M0319,1,20.52,20.52
O01975,C0624,R010,2023-02-26 00:00:00.000,2023-02-26 00:26:00.000,Cancelled,Mexican,London,4.7,2023-11-30,M0015,3,26.49,79.47
O01976,C0553,R090,2023-06-18 00:00:00.000,2023-06-18 01:08:00.000,Delivered,American,Birmingham,3.2,2023-05-12,M0153,3,39.75,119.25
O01976,C0553,R090,2023-06-18 00:00:00.000,2023-06-18 01:08:00.000,Delivered,American,Birmingham,3.2,2023-05-12,M0125,2,20.45,40.90
O01977,C1195,R059,2024-04-18 00:00:00.000,2024-04-18 00:37:00.000,Delivered,Chinese,Bristol,3.1,2022-04-03,M0271,1,29.91,29.91
O01977,C1195,R059,2024-04-18 00:00:00.000,2024-04-18 00:37:00.000,Delivered,Chinese,Bristol,3.1,2022-04-03,M0179,3,22.49,67.47
O01977,C1195,R059,2024-04-18 00:00:00.000,2024-04-18 00:37:00.000,Delivered,Chinese,Bristol,3.1,2022-04-03,M0164,1,17.30,17.30
O01977,C1195,R059,2024-04-18 00:00:00.000,2024-04-18 00:37:00.000,Delivered,Chinese,Bristol,3.1,2022-04-03,M0057,2,15.22,30.44
O01978,C0304,R097,2023-03-06 00:00:00.000,2023-03-06 01:00:00.000,Late,Thai,Birmingham,3.5,2023-01-29,M0351,1,25.44,25.44
O01978,C0304,R097,2023-03-06 00:00:00.000,2023-03-06 01:00:00.000,Late,Thai,Birmingham,3.5,2023-01-29,M0244,2,22.57,45.14
O01978,C0304,R097,2023-03-06 00:00:00.000,2023-03-06 01:00:00.000,Late,Thai,Birmingham,3.5,2023-01-29,M0264,3,38.28,114.84
O01978,C0304,R097,2023-03-06 00:00:00.000,2023-03-06 01:00:00.000,Late,Thai,Birmingham,3.5,2023-01-29,M0202,3,34.21,102.63
O01979,C1305,R058,2024-03-30 00:00:00.000,2024-03-30 01:12:00.000,Late,Italian,Liverpool,3.6,2022-12-05,M0353,3,13.67,41.01
O01979,C1305,R058,2024-03-30 00:00:00.000,2024-03-30 01:12:00.000,Late,Italian,Liverpool,3.6,2022-12-05,M0213,2,5.40,10.80
O01979,C1305,R058,2024-03-30 00:00:00.000,2024-03-30 01:12:00.000,Late,Italian,Liverpool,3.6,2022-12-05,M0106,3,20.91,62.73
O01979,C1305,R058,2024-03-30 00:00:00.000,2024-03-30 01:12:00.000,Late,Italian,Liverpool,3.6,2022-12-05,M0103,1,8.26,8.26
O01980,C1081,R031,2023-03-04 00:00:00.000,2023-03-04 01:26:00.000,Late,Thai,London,3.2,2022-02-01,M0176,3,32.43,97.29
O01980,C1081,R031,2023-03-04 00:00:00.000,2023-03-04 01:26:00.000,Late,Thai,London,3.2,2022-02-01,M0105,2,37.77,75.54
O01981,C0575,R042,2023-09-02 00:00:00.000,2023-09-02 01:22:00.000,Late,Indian,London,4.9,2022-11-02,M0305,1,38.32,38.32
O01982,C0189,R034,2023-09-05 00:00:00.000,2023-09-05 00:48:00.000,Cancelled,Chinese,London,4.0,2022-08-07,M0325,2,30.36,60.72
O01982,C0189,R034,2023-09-05 00:00:00.000,2023-09-05 00:48:00.000,Cancelled,Chinese,London,4.0,2022-08-07,M0369,1,23.97,23.97
O01982,C0189,R034,2023-09-05 00:00:00.000,2023-09-05 00:48:00.000,Cancelled,Chinese,London,4.0,2022-08-07,M0027,3,25.89,77.67
O01982,C0189,R034,2023-09-05 00:00:00.000,2023-09-05 00:48:00.000,Cancelled,Chinese,London,4.0,2022-08-07,M0392,1,26.48,26.48
O01983,C0723,R072,2023-12-31 00:00:00.000,2023-12-31 00:30:00.000,Delivered,Chinese,Liverpool,4.0,2023-10-17,M0279,3,25.72,77.16
O01983,C0723,R072,2023-12-31 00:00:00.000,2023-12-31 00:30:00.000,Delivered,Chinese,Liverpool,4.0,2023-10-17,M0122,3,26.92,80.76
O01983,C0723,R072,2023-12-31 00:00:00.000,2023-12-31 00:30:00.000,Delivered,Chinese,Liverpool,4.0,2023-10-17,M0241,1,37.05,37.05
O01984,C1424,R010,2023-12-04 00:00:00.000,2023-12-04 00:46:00.000,Delivered,Mexican,London,4.7,2023-09-22,M0400,1,38.78,38.78
O01985,C0124,R028,2024-05-12 00:00:00.000,2024-05-12 01:23:00.000,Delivered,American,Liverpool,3.5,2022-05-16,M0378,2,16.33,32.66
O01985,C0124,R028,2024-05-12 00:00:00.000,2024-05-12 01:23:00.000,Delivered,American,Liverpool,3.5,2022-05-16,M0198,2,22.90,45.80
O01985,C0124,R028,2024-05-12 00:00:00.000,2024-05-12 01:23:00.000,Delivered,American,Liverpool,3.5,2022-05-16,M0338,3,23.40,70.20
O01986,C0959,R105,2023-12-10 00:00:00.000,2023-12-10 00:47:00.000,Cancelled,Italian,London,4.5,2023-10-02,M0382,3,35.12,105.36
O01986,C0959,R105,2023-12-10 00:00:00.000,2023-12-10 00:47:00.000,Cancelled,Italian,London,4.5,2023-10-02,M0087,2,14.36,28.72
O01986,C0959,R105,2023-12-10 00:00:00.000,2023-12-10 00:47:00.000,Cancelled,Italian,London,4.5,2023-10-02,M0351,3,25.44,76.32
O01987,C0215,R044,2023-04-07 00:00:00.000,2023-04-07 01:22:00.000,Delivered,Thai,Leeds,4.9,2023-03-29,M0226,3,6.94,20.82
O01987,C0215,R044,2023-04-07 00:00:00.000,2023-04-07 01:22:00.000,Delivered,Thai,Leeds,4.9,2023-03-29,M0319,3,20.52,61.56
O01988,C1053,R110,2024-02-21 00:00:00.000,2024-02-21 01:27:00.000,Cancelled,Italian,Birmingham,3.4,2023-11-03,M0176,3,32.43,97.29
